date,in_2,in_8,in_20
8/5/2004,0,-99.9,5.3
8/6/2004,0,-99.9,10.8
8/7/2004,0,-99.9,4.4
8/8/2004,0,-99.9,3.1
8/9/2004,0,-99.9,3.6
8/10/2004,0,-99.9,3.3
8/11/2004,0,-99.9,2.7
8/12/2004,0,-99.9,2.4
8/13/2004,0,-99.9,2.3
8/14/2004,3.2,5,11.3
8/15/2004,2.4,4.5,11.3
8/16/2004,2,4.3,10.8
8/17/2004,2.4,4.3,11
8/18/2004,1.7,4,11.2
8/19/2004,1,3.6,10.8
8/20/2004,1.1,3.6,10.7
8/21/2004,1.4,3.4,10.5
8/22/2004,1.4,3.3,10.5
8/23/2004,1.2,3.4,10.8
8/24/2004,1.3,3.5,10.6
8/25/2004,1.7,3.9,10.3
8/26/2004,1.7,3.6,10.4
8/27/2004,2.3,3.7,10.4
8/28/2004,1.8,3.4,10.7
8/29/2004,2.2,3.4,10.6
8/30/2004,2.1,2.9,11.3
8/31/2004,2,4.1,10.4
9/1/2004,2.1,3.4,10.5
9/2/2004,1.6,3.7,10.1
9/3/2004,1.8,3.8,10.2
9/4/2004,1.8,3.7,10.4
9/5/2004,3,3,10.2
9/6/2004,3.9,2.9,9.8
9/7/2004,4.8,3.3,9.8
9/8/2004,5.1,3.3,9.9
9/9/2004,4.7,3.5,10.2
9/10/2004,4.4,3.5,10.3
9/11/2004,4,3.6,9.8
9/12/2004,4.1,3.8,9.7
9/13/2004,3.9,3.5,10.1
9/14/2004,3.8,3.6,10.4
9/15/2004,3,3.7,10.4
9/16/2004,2.9,3.4,10
9/17/2004,3.1,3.4,9.8
9/18/2004,2.9,3.7,9.9
9/19/2004,2.5,3.7,10.2
9/20/2004,2.8,3.3,9.8
9/21/2004,5.1,3.5,10.3
9/22/2004,6.6,3.3,9.5
9/23/2004,7.3,2.9,9.5
9/24/2004,8,3,10.2
9/25/2004,8.1,3,9.4
9/26/2004,8.9,3.2,10.4
9/27/2004,8.2,3.1,9
9/28/2004,8.1,3.6,10
9/29/2004,7.6,3.3,9
9/30/2004,6.8,3.5,9.9
10/1/2004,9.2,3.3,9.4
10/2/2004,9.7,3.4,9
10/3/2004,9.6,3.4,10
10/4/2004,9.7,3.5,9.8
10/5/2004,9.5,3.8,7.6
10/6/2004,9.6,3.5,10
10/7/2004,9.8,4,8.9
10/8/2004,9.8,4.1,10
10/9/2004,10.6,4.1,10
10/10/2004,10,4,10
10/11/2004,10.4,4.5,9.8
10/12/2004,8.8,4.4,9.1
10/13/2004,8.7,8.8,9.3
10/14/2004,9.3,4.5,9.8
10/15/2004,9,4.5,9.3
10/16/2004,8.3,4.5,9.2
10/17/2004,8.8,4.6,8.5
10/18/2004,8,4.3,8.6
10/19/2004,8.7,4.3,9.2
10/20/2004,8.3,4.4,8.7
10/21/2004,8.3,4.5,9
10/22/2004,8.9,4.9,9.2
10/23/2004,9,4.8,9.1
10/24/2004,10.3,4.5,9.3
10/25/2004,9.5,4.9,8.9
10/26/2004,9.9,5.1,9.9
10/27/2004,9.5,4.8,9.4
10/28/2004,11.1,5.2,8.2
10/29/2004,12.7,5.4,8.4
10/30/2004,12.7,5.3,9.4
10/31/2004,13.4,6.2,9.6
11/1/2004,12.9,6.7,9.8
11/2/2004,12.7,7,9.8
11/3/2004,11.2,0,7.1
11/4/2004,13.4,7.5,9.2
11/5/2004,13.2,7.5,9.3
11/6/2004,12.3,7.7,10.1
11/7/2004,11.7,7.8,8.8
11/8/2004,11.4,7.9,9.3
11/9/2004,11.3,7.8,8.5
11/10/2004,12.5,8,9.4
11/11/2004,13.5,8.1,9.3
11/12/2004,13.5,8.7,9.3
11/13/2004,14.1,8.9,9.9
11/14/2004,13.1,9.6,8.4
11/15/2004,13.3,9.6,8.4
11/16/2004,13,9.6,8.3
11/17/2004,13,9.7,9.3
11/18/2004,12.8,9.7,9.2
11/19/2004,13.9,9.6,9.7
11/20/2004,12.7,9.4,9.2
11/21/2004,13.3,9.7,9.6
11/22/2004,12.4,9.6,9.4
11/23/2004,12.9,9.9,8.9
11/24/2004,9.8,9.5,9.2
11/25/2004,11.8,9.5,9.9
11/26/2004,10.6,9.7,9.2
11/27/2004,11.8,9.5,9.2
11/28/2004,11.2,9.5,9.8
11/29/2004,11.9,9.4,8.6
11/30/2004,11.5,9.5,9.7
8/18/2005,14.1,6.6,14
8/19/2005,13,6.9,14.9
8/20/2005,12.5,6.9,14.7
8/21/2005,11.7,6.7,14.8
8/22/2005,12,6.9,13.5
8/23/2005,11,6.7,14.7
8/24/2005,10,6.8,13.6
8/25/2005,10.5,6.7,13.6
8/26/2005,9.3,6.7,13.5
8/27/2005,9,6.8,13.4
8/28/2005,8.9,6.5,13.9
8/29/2005,7.3,6.3,14.1
8/30/2005,8.2,6.4,13
8/31/2005,7.1,6.1,13
9/1/2005,6.3,6.3,13.7
9/2/2005,5.3,5.8,13.4
9/3/2005,5.4,5.5,13.4
9/4/2005,4.9,5.2,12.4
9/5/2005,4.1,5.4,13.1
9/6/2005,4.3,5,12.1
9/7/2005,4.2,4.8,12
9/8/2005,3,5,12.8
9/9/2005,2.9,4.9,12.9
9/10/2005,4.8,4.8,12.1
9/11/2005,7,4.9,13
9/12/2005,7.6,4.6,11.8
9/13/2005,7.7,4.5,12.6
9/14/2005,6.9,4.6,11.5
9/15/2005,6.7,4.1,12.4
9/16/2005,7.4,4.5,12.2
9/17/2005,6.2,4.3,12.6
9/18/2005,5.6,4.8,12.4
9/19/2005,5.4,4.7,12.5
9/20/2005,5.3,4.7,12
9/21/2005,4.8,4.6,11.9
9/22/2005,4.3,4.1,11.4
9/23/2005,7,5.2,11.3
9/24/2005,9.4,4.9,12.2
9/25/2005,9.6,5.1,11.8
9/26/2005,9.4,5.1,11.2
9/27/2005,10.3,5,11.2
9/28/2005,10.5,4.9,11.1
9/29/2005,16.3,7.9,11.3
9/30/2005,17.1,8.3,12
10/1/2005,16.8,8.8,11.8
10/2/2005,15.9,9.1,12.4
10/3/2005,15.1,9,12.4
10/4/2005,14.6,8.9,12.2
10/5/2005,15.5,8.7,11.3
10/6/2005,14.9,8.9,12
10/7/2005,14.6,9.1,10.7
10/8/2005,15.3,9,11.2
10/9/2005,14.7,9.1,11
10/10/2005,20.7,9.4,11.2
10/11/2005,20.7,14.1,11.2
10/12/2005,21,16.1,12
10/13/2005,20.3,16.6,11.9
10/14/2005,20.7,16.6,11.2
10/15/2005,20.1,16.4,11.9
10/16/2005,19.6,16.2,12.1
10/17/2005,18.8,15.7,11.3
10/18/2005,18.6,15.6,11.9
10/19/2005,18.8,15.2,11.5
10/20/2005,23.7,26,12.4
10/21/2005,23.7,25.7,11.1
10/22/2005,22.6,24,12.1
10/23/2005,21.7,22.7,11.9
10/24/2005,21.4,22,13
10/25/2005,20.6,21.1,12.1
10/26/2005,20.7,20.3,12.8
10/27/2005,20.2,19.9,13.1
10/28/2005,19.8,19.4,13.6
10/29/2005,19.3,19,13.7
10/30/2005,19.6,19,13.7
10/31/2005,20.6,19,14.4
11/1/2005,20.6,19.6,13.8
11/2/2005,21,19.8,14.5
11/3/2005,21.3,19.9,13.9
11/4/2005,22.1,20.5,14.3
11/5/2005,21.5,20.6,14.6
11/6/2005,21.4,20.6,14.6
11/7/2005,21.2,20.4,14.8
11/8/2005,22.3,21,14.7
11/9/2005,23.6,26.3,14.5
11/10/2005,24.2,26.9,15.2
11/11/2005,24.9,27.2,15.1
11/12/2005,24.8,26.6,18
11/13/2005,24.3,26.4,19.4
11/14/2005,23.9,25.9,20
11/15/2005,23.8,25.7,20.2
11/16/2005,23.6,25.6,20.8
11/17/2005,23.5,24.9,20.6
11/18/2005,23,24.7,21
11/19/2005,22.8,24.2,21.1
11/20/2005,22.9,24,21.2
11/21/2005,22.5,23.5,21
11/22/2005,22.3,23.3,21.2
11/23/2005,22,23.1,21.3
11/24/2005,21.8,22.5,21
11/25/2005,21.6,22.2,21.2
11/26/2005,21.1,22.3,20.9
11/27/2005,21,21.9,21.1
11/28/2005,21,21.4,21.4
11/29/2005,20.6,21.2,20.9
11/30/2005,19.9,20.9,20.8
12/1/2005,19.9,20.8,21
12/2/2005,19.7,20.5,21
12/3/2005,20,20.6,21.2
12/4/2005,20.1,20.7,21.1
12/5/2005,20.3,20.6,21.2
12/6/2005,20.2,20.4,20.7
12/7/2005,20.1,20.3,20.6
12/8/2005,20.1,20.4,21.1
12/9/2005,20.2,20.2,21
12/10/2005,20.1,20.3,20.8
12/11/2005,20,19.9,20.6
12/12/2005,19.6,19.8,21.1
12/13/2005,19.5,19.7,20.9
12/14/2005,19.5,19.8,20.7
12/15/2005,19.5,19.6,20.7
12/16/2005,19.6,19.5,20.6
12/17/2005,19.4,19.3,20.7
12/18/2005,19.3,19.3,20.7
12/19/2005,19,19,20.7
12/20/2005,19.3,18.9,20.6
12/21/2005,19,19.1,20.8
12/22/2005,19.2,19.2,20.9
12/23/2005,19.1,19.1,20.7
12/24/2005,19,18.8,20.7
12/25/2005,19,18.8,20.8
12/26/2005,19.2,19.1,20.7
12/27/2005,19,18.6,20.8
12/28/2005,19.3,18.9,20.9
12/29/2005,19.1,19.1,20.6
12/30/2005,19.4,19,20.3
12/31/2005,19.6,18.9,20.8
1/1/2006,19.7,19,20.5
1/2/2006,19.4,19.3,20.8
1/3/2006,19.8,19.1,20.6
1/4/2006,19.7,18.8,20.4
1/5/2006,19.6,19.1,20.6
1/6/2006,19.7,18.9,20.9
1/7/2006,20,19.3,20.5
1/8/2006,19.9,19.4,20.8
1/9/2006,20.1,19.4,20.7
1/10/2006,20.2,19.5,20.4
1/11/2006,20.1,19.4,20.5
1/12/2006,20,19.4,20.8
1/13/2006,20.1,19.3,20.7
1/14/2006,20.2,19.4,20.5
1/15/2006,20.2,19.5,20.4
1/16/2006,20.1,19.3,20.6
1/17/2006,20.2,19.2,20.5
1/18/2006,19.8,19.2,20.9
1/19/2006,20.1,19.5,20.9
1/20/2006,19.8,19.4,20.9
1/21/2006,19.8,19.2,20.7
1/22/2006,20,19.2,20.7
1/23/2006,20,19.1,20.5
1/24/2006,19.8,19.1,20.3
1/25/2006,19.8,19.1,20.5
1/26/2006,19.7,19,20.5
1/27/2006,19.8,18.9,20.4
1/28/2006,19.4,19,20.7
1/29/2006,19,18.9,20.8
1/30/2006,19.3,18.9,20.5
1/31/2006,19.2,18.6,20.8
2/1/2006,19.2,18.8,20.5
2/2/2006,18.8,18.8,20.7
2/3/2006,19,18.9,20.9
2/4/2006,19,18.6,20.7
2/5/2006,18.9,18.4,20.7
2/6/2006,19,18.5,20.4
2/7/2006,19.3,18.6,20.7
2/8/2006,19,18.5,20.7
2/9/2006,18.9,18.3,21
2/10/2006,19.1,18.5,20.5
2/11/2006,18.9,18.6,20.8
2/12/2006,18.8,18.4,20.6
2/13/2006,18.7,18.4,20.4
2/14/2006,18.7,18.4,20.4
2/15/2006,18.7,18.3,20.3
2/16/2006,18.6,18.1,20.5
2/17/2006,18.3,18.3,20.3
2/18/2006,18.4,18.3,20.6
2/19/2006,18.6,18.1,20.7
2/20/2006,18.2,17.9,20.1
2/21/2006,18.2,17.9,20.1
2/22/2006,18.2,18,20.7
2/23/2006,18.1,18,20.8
2/24/2006,17.9,17.6,21
2/25/2006,17.6,17.6,21
2/26/2006,17.6,17.6,20.4
2/27/2006,17.6,17.5,20.5
2/28/2006,17.8,17.6,20.5
3/1/2006,17.5,17.9,20.6
3/2/2006,18,17.8,20.5
3/3/2006,17.5,17.9,20.4
3/4/2006,18,17.7,20.8
3/5/2006,18.1,17.7,20.8
3/6/2006,17.8,17.7,20.5
3/7/2006,17.6,17.6,20.6
3/8/2006,17.8,17.6,20.2
3/9/2006,17.9,17.5,20.5
3/10/2006,18,17.6,20.3
3/11/2006,18.1,17.5,20.6
3/12/2006,18.4,17.8,20.4
3/13/2006,18.3,17.8,20.2
3/14/2006,18.4,17.7,20.9
3/15/2006,18.1,17.9,20.2
3/16/2006,18.6,18.1,20.3
3/17/2006,18.2,17.9,20
3/18/2006,18,17.7,20.6
3/19/2006,18.1,17.7,20.4
3/20/2006,18.5,17.8,20.7
3/21/2006,18.1,17.9,20.6
3/22/2006,18.2,17.6,20.8
3/23/2006,18.6,17.7,20.7
3/24/2006,18.6,17.8,20.9
3/25/2006,18.4,17.8,20.4
3/26/2006,19.3,17.7,20.9
3/27/2006,19.9,18,20.7
3/28/2006,20.3,18.3,20.3
3/29/2006,20.4,18.3,20.9
3/30/2006,20.4,18.3,20.8
3/31/2006,20.8,18.9,20.7
4/1/2006,21.4,18.7,20.3
4/2/2006,21.6,19.2,20.9
4/3/2006,22,19.3,20.8
4/4/2006,25.1,20.2,20.4
4/5/2006,27.4,28.4,20.5
4/6/2006,27.4,28.7,21.3
4/7/2006,26.1,27.9,24.7
4/8/2006,25.8,27.3,24.9
4/9/2006,28.3,29.6,26.6
4/10/2006,28.5,30.1,27.6
4/11/2006,28.3,30,28.2
4/12/2006,27.7,28.9,27.2
4/13/2006,28.5,30.1,28.4
4/14/2006,28.7,30.3,29
4/15/2006,29.1,30.3,29
4/16/2006,27.4,28.7,27.6
4/17/2006,28.9,30.2,29.1
4/18/2006,29,30.4,29.1
4/19/2006,28.9,30,28.5
4/20/2006,29.1,30.3,28.9
4/21/2006,29.2,30.3,28.9
4/22/2006,29.3,30.5,29.2
4/23/2006,29.5,30.5,29.1
4/24/2006,29.6,30.6,29.1
4/25/2006,28.9,29.7,28.3
4/26/2006,29.2,30.1,28.4
4/27/2006,29.8,30.2,29.1
4/28/2006,29.9,30.3,29.1
4/29/2006,29.8,30.3,29
4/30/2006,29.8,30.1,29
5/1/2006,30.1,30.4,29.1
5/2/2006,29.7,30.1,29
5/3/2006,30,30.4,29.2
5/4/2006,30,30.3,28.8
5/5/2006,29.8,30.1,29
5/6/2006,29.1,29.7,28.5
5/7/2006,29.1,29.5,28.4
5/8/2006,28,29.1,28.1
5/9/2006,27.4,27.8,27.7
5/10/2006,26.4,27.1,27.5
5/11/2006,24.8,25.9,26.9
5/12/2006,23.7,25.3,26.9
5/13/2006,22.5,24.4,26.6
5/14/2006,21.4,23.8,26.6
5/15/2006,20.4,23.1,26.3
5/16/2006,19.8,22.6,26.1
5/17/2006,18.5,22,25.8
5/18/2006,17.6,21.5,25.6
5/19/2006,16.6,20.7,25.7
5/20/2006,16.1,20.3,25.3
5/21/2006,15.7,19.8,25.3
5/22/2006,14.8,19.3,25.2
5/23/2006,14.8,18.7,25.2
5/24/2006,16.6,18.5,25
5/25/2006,16.2,18.6,24.7
5/26/2006,15.6,18.3,24.3
5/27/2006,14.6,18,25
5/28/2006,13.9,17.3,24.7
5/29/2006,13.1,16.9,24.6
5/30/2006,13.3,16.3,24.6
5/31/2006,13,16.5,23.6
6/1/2006,11.9,16,23.3
6/2/2006,12.3,15.7,23.1
6/3/2006,11.1,15.5,23.5
6/4/2006,10.8,15,23.6
6/5/2006,10.2,14.4,23.6
6/6/2006,10.1,14.1,22.8
6/7/2006,9,13.5,22.7
6/8/2006,8.5,12.8,22.2
6/9/2006,8,12.3,22
6/10/2006,9,12.1,22.3
6/11/2006,8.8,11.8,21.5
6/12/2006,9,11.7,21.3
6/13/2006,9.5,11.4,21.5
6/14/2006,8.5,11.3,21.5
6/15/2006,8.2,10.8,21
6/16/2006,7.4,10.1,20.5
6/17/2006,7.2,9.8,20.2
6/18/2006,6.8,9.4,19.8
6/19/2006,6.2,9.4,19.3
6/20/2006,5.4,8.9,19.3
6/21/2006,4.6,8.4,19.4
6/22/2006,4.1,8,18.6
6/23/2006,3.8,7.5,18.3
6/24/2006,2.8,7.2,17.9
6/25/2006,3,6.8,17.4
6/26/2006,2.8,6.5,17.4
6/27/2006,2.2,6.3,16.7
6/28/2006,2.2,5.7,16.2
6/29/2006,1.9,5.8,16.1
6/30/2006,1.9,5.8,16.2
7/1/2006,1.2,5.5,15.9
7/2/2006,1.8,5.3,15.1
7/3/2006,1.4,4.8,15
7/4/2006,2.2,4.9,14.9
7/5/2006,3.1,5,15.2
7/6/2006,4.1,4.9,14.8
7/7/2006,7.2,5.2,15.2
7/8/2006,9.1,5.4,15.5
7/9/2006,23.1,7.2,15.7
7/10/2006,25.3,15.5,15.7
7/11/2006,22.5,17.9,15.6
7/12/2006,20.8,17.1,15.6
7/13/2006,19.8,16.7,15.7
7/14/2006,18,15.5,15.9
7/15/2006,16.4,14.7,15.7
7/16/2006,15.2,13.9,15.9
7/17/2006,13.7,13.4,15.2
7/18/2006,12.2,12.4,15.4
7/19/2006,11.6,11.8,15.8
7/20/2006,11.5,11.2,15.8
7/21/2006,11.5,10.9,15.8
7/22/2006,-99.9,-99.9,-99.9
7/23/2006,14.2,10.8,15.2
7/24/2006,12.7,10.5,15.8
7/25/2006,12.4,10,15.8
7/26/2006,11.5,10,15
7/27/2006,10.8,9.7,15.2
7/28/2006,11.3,9.5,15.4
7/29/2006,12,9.3,14.9
7/30/2006,12.5,9.2,15.5
7/31/2006,14.2,9.6,15
8/1/2006,15.2,9.5,15.3
8/2/2006,14.5,9.5,15.2
8/3/2006,13.7,9.6,15.6
8/4/2006,13.1,9.3,15
8/5/2006,13.1,9.3,15.3
8/6/2006,13.4,9.2,15.1
8/7/2006,12.9,9.1,15.1
8/8/2006,13.5,9.6,15.2
8/9/2006,14.5,9.6,15.4
8/10/2006,13.6,9.5,14.8
8/11/2006,13,9.6,14.9
8/12/2006,12.3,9.5,14.9
8/13/2006,11.7,9.2,14.9
8/14/2006,12.1,9.2,14.4
8/15/2006,12,9.2,14.7
8/16/2006,11,9.1,14.6
8/17/2006,10.6,8.8,14.4
8/18/2006,9.6,8.8,14.9
8/19/2006,8.8,8.7,14.7
8/20/2006,9.9,8.6,14.3
8/21/2006,9.3,8.3,14.5
8/22/2006,8.9,8.3,14.3
8/23/2006,8.6,8.1,14.2
8/24/2006,7.8,8,14.1
8/25/2006,7.6,7.9,14
8/26/2006,7.6,7.7,13.9
8/27/2006,15.8,7.3,13.4
8/28/2006,17.3,7.6,13.8
8/29/2006,16.8,8.2,14
8/30/2006,15.4,8.5,13.4
8/31/2006,14.3,9.1,13.4
9/1/2006,13.4,8.9,14
9/2/2006,12.4,8.8,13.4
9/3/2006,11.4,8.8,13.4
9/4/2006,10.7,8.7,13.7
9/5/2006,9.3,8.6,13.5
9/6/2006,8.3,8.3,13.6
9/7/2006,7.6,8.2,13
9/8/2006,7.6,7.9,13.4
9/9/2006,7.9,7.9,13.1
9/10/2006,14.7,7.5,13.1
9/11/2006,15.9,8,13.6
9/12/2006,15.9,7.9,12.8
9/13/2006,14.6,8.2,13.4
9/14/2006,14.1,8.3,12.9
9/15/2006,13.7,8.2,13.1
9/16/2006,20.7,8.3,13.1
9/17/2006,20.9,8,13.2
9/18/2006,19.9,9.5,13.4
9/19/2006,19.2,10.4,13.5
9/20/2006,18.1,11,13
9/21/2006,18.4,10.9,12.8
9/22/2006,21.3,11.1,13.2
9/23/2006,23,17.2,13.5
9/24/2006,23.8,24.4,13.4
9/25/2006,25,26.5,12.6
9/26/2006,26.4,26.5,13.8
9/27/2006,25,24.6,14.3
9/28/2006,23.4,23.6,14.6
9/29/2006,22.3,22.4,14.4
9/30/2006,21.3,21.5,15.1
10/1/2006,20.4,20.3,14.7
10/2/2006,20,19.8,15.5
10/3/2006,19.3,19.2,15.7
10/4/2006,26.6,21.4,15.5
10/5/2006,25.3,22.2,15.5
10/6/2006,26.6,24.5,15.8
10/7/2006,28.4,28.2,15.8
10/8/2006,26.6,27,16.4
10/9/2006,25.9,25.8,16.8
10/10/2006,28.5,29.1,19.4
10/11/2006,27.5,28.4,24.3
10/12/2006,27.7,28.5,25.4
10/13/2006,27.6,28.7,27.2
10/14/2006,26.9,27.6,26.7
10/15/2006,29.5,30.1,28.2
10/16/2006,27.8,29.2,28.3
10/17/2006,27.6,28.2,28
10/18/2006,26.9,27.6,27.7
10/19/2006,26.6,27.5,27.4
10/20/2006,26.3,26.8,27.1
10/21/2006,26.1,26.5,27
10/22/2006,26.1,26.4,27
10/23/2006,25.6,26.2,27.1
10/24/2006,25.8,26.1,26.8
10/25/2006,25.5,26,27
10/26/2006,25.8,26.2,26.7
10/27/2006,25.4,25.8,26.8
10/28/2006,25.1,25.6,27
10/29/2006,24.7,25.2,26.5
10/30/2006,24.6,25.4,26.5
10/31/2006,24.7,24.8,26.7
11/1/2006,24,24.9,26.2
11/2/2006,23.1,24.4,26.3
11/3/2006,22.2,23.9,26.2
11/4/2006,21.9,23.4,26.4
11/5/2006,21.9,23.3,26.2
11/6/2006,21.6,23.1,26.3
11/7/2006,21,22.9,25.9
11/8/2006,21.9,22.6,26.3
11/9/2006,23.6,22.9,26
11/10/2006,24.8,24,25.7
11/11/2006,23.6,24,25.7
11/12/2006,21.7,23.3,25.8
11/13/2006,21.2,22.9,26.1
11/14/2006,21,22.9,25.5
11/15/2006,20.9,22.5,25.7
11/16/2006,21,22.5,25.4
11/17/2006,20.6,22.4,25.6
11/18/2006,20.8,22,25.7
11/19/2006,21,22,25.5
11/20/2006,21.1,22.2,25.8
11/21/2006,20.8,21.7,25.6
11/22/2006,20.7,21.7,25.7
11/23/2006,20.6,21.8,25.4
11/24/2006,20.9,21.7,25.5
11/25/2006,20.9,21.5,25.3
11/26/2006,20.6,21.4,25.1
11/27/2006,20.7,21.6,25.2
11/28/2006,20.4,21.5,25.3
11/29/2006,20.4,21.4,25.2
11/30/2006,20.6,21.3,25.4
12/1/2006,20.3,21.6,25.1
12/2/2006,20.4,21.2,25.2
12/3/2006,19.9,21.1,24.9
12/4/2006,19.8,20.8,25.1
12/5/2006,19.3,21.1,25.1
12/6/2006,19.4,20.9,25
12/7/2006,18.9,20.8,24.8
12/8/2006,19.1,20.6,24.9
12/9/2006,18.5,20.4,24.7
12/10/2006,18.2,20.1,24.9
12/11/2006,18.4,20.4,24.8
12/12/2006,18.3,20.3,25.1
12/13/2006,18.3,20.1,24.8
12/14/2006,17.7,19.7,24.7
12/15/2006,17.9,19.9,24.7
12/16/2006,17.8,19.6,24.7
12/17/2006,17.9,19.6,24.7
12/18/2006,18,19.5,24.8
12/19/2006,18.1,19.5,24.6
12/20/2006,18,19.9,24.7
12/21/2006,17.9,19.5,24.6
12/22/2006,17.8,19.4,24.3
12/23/2006,18,19.4,24.7
12/24/2006,17.5,19.5,24.4
12/25/2006,17.5,19.5,24.2
12/26/2006,17.8,19.2,24.2
12/27/2006,17.3,19.1,24.1
12/28/2006,17.2,19.2,24.3
12/29/2006,17.4,19.3,24.3
12/30/2006,17,19,24.1
12/31/2006,17.3,19.1,24.1
1/1/2007,17.1,19.1,24.2
1/2/2007,17.1,18.9,24
1/3/2007,16.6,18.9,24.2
1/4/2007,17,18.6,24.1
1/5/2007,16.4,18.7,24.2
1/6/2007,16.5,18.9,24
1/7/2007,17,18.8,24.1
1/8/2007,16.6,18.5,23.8
1/9/2007,16.2,18.8,24.2
1/10/2007,16.2,18.4,23.8
1/11/2007,15.7,18.5,24
1/12/2007,15.6,18.4,23.9
1/13/2007,16,18.4,23.8
1/14/2007,15.7,18.2,24.1
1/15/2007,16.1,18.4,23.7
1/16/2007,16,17.9,23.8
1/17/2007,15.8,18,23.6
1/18/2007,15.4,18,23.9
1/19/2007,15,17.8,23.7
1/20/2007,15,17.8,23.8
1/21/2007,14.6,17.7,23.7
1/22/2007,14.5,17.7,24
1/23/2007,14.3,17.7,23.7
1/24/2007,13.9,17.6,23.8
1/25/2007,13.8,17.4,23.6
1/26/2007,13.8,17.4,23.5
1/27/2007,13.2,17.1,23.5
1/28/2007,13.4,17,23.4
1/29/2007,12.7,17.1,23.6
1/30/2007,12.9,16.9,23.2
1/31/2007,12.8,16.8,23.6
2/1/2007,12.1,16.7,23.5
2/2/2007,11.8,16.6,23.6
2/3/2007,12.1,16.7,23.2
2/4/2007,11.9,16.6,23.3
2/5/2007,11.5,16.4,23.4
2/6/2007,11.1,16.1,23.2
2/7/2007,11.4,16.1,23.3
2/8/2007,10.9,16.1,23.4
2/9/2007,11,16,23.4
2/10/2007,11,15.9,23.2
2/11/2007,11.1,15.7,23.4
2/12/2007,11.2,15.6,23.2
2/13/2007,11.6,15.6,22.9
2/14/2007,11.5,15.8,23.3
2/15/2007,11.9,15.5,23
2/16/2007,11.6,15.5,22.9
2/17/2007,12,15.7,23.3
2/18/2007,12.1,15.5,22.7
2/19/2007,12.1,15.5,22.8
2/20/2007,11.8,15.6,22.9
2/21/2007,12.2,15.7,22.9
2/22/2007,12,15.6,22.9
2/23/2007,11.9,15.7,23.1
2/24/2007,12,15.5,22.7
2/25/2007,12.4,15.5,22.8
2/26/2007,11.9,15.6,23
2/27/2007,12.1,15.7,22.7
2/28/2007,12.3,15.8,22.6
3/1/2007,12.1,15.7,22.7
3/2/2007,12.2,15.7,22.9
3/3/2007,12.3,15.7,22.7
3/4/2007,12.4,15.3,22.8
3/5/2007,12,15.5,22.9
3/6/2007,12.3,15.6,22.5
3/7/2007,12.1,15.6,22.8
3/8/2007,12.4,15.4,22.5
3/9/2007,12.4,15.4,22.4
3/10/2007,12.1,15.2,22.7
3/11/2007,12.3,15.7,22.3
3/12/2007,12.3,15.4,22.8
3/13/2007,12.7,15.2,22.3
3/14/2007,12.8,21.4,22.6
3/15/2007,13.1,17.5,22.5
3/16/2007,13.9,16.5,22.6
3/17/2007,14.9,16.3,22.7
3/18/2007,15.7,16.3,22.8
3/19/2007,16.5,16.7,22.8
3/20/2007,17,16.8,23.2
3/21/2007,17.7,17.2,23.5
3/22/2007,18.3,17.7,23.6
3/23/2007,18.7,18.1,23.8
3/24/2007,19.3,18.6,23.6
3/25/2007,19.9,18.9,23.7
3/26/2007,20.3,19.1,23.7
3/27/2007,20.6,19.4,24.1
3/28/2007,21.6,19.8,24
3/29/2007,22.5,20.5,24.2
3/30/2007,22.8,21.1,24
3/31/2007,22.7,21.3,24.4
4/1/2007,22.7,21.3,24.3
4/2/2007,22.9,21.6,24.4
4/3/2007,25.6,22.5,24.2
4/4/2007,27.8,28.5,26.7
4/5/2007,28.1,29.1,27.7
4/6/2007,28.4,29.5,28
4/7/2007,28.5,29.9,28.2
4/8/2007,28.5,29.9,28.4
4/9/2007,27.4,28.5,27.9
4/10/2007,28.9,29.7,28.5
4/11/2007,27.4,28.8,28.2
4/12/2007,26.8,27.9,27.9
4/13/2007,26.5,27.6,27.8
4/14/2007,26.1,27.2,27.4
4/15/2007,28.1,28.2,27.4
4/16/2007,30.8,31,30
4/17/2007,32.8,30.6,30.3
4/18/2007,31.8,29.6,29.3
4/19/2007,32.5,30.8,30.2
4/20/2007,33.1,30.7,30.4
4/21/2007,33.3,31,30.5
4/22/2007,32.5,30.6,29.8
4/23/2007,33.1,30.9,30.3
4/24/2007,32.8,30.9,30.4
4/25/2007,30,29.3,29.2
4/26/2007,32.9,30.8,30.5
4/27/2007,32.6,30.8,30.3
4/28/2007,32.2,30.9,30.3
4/29/2007,32.1,30.8,30.3
4/30/2007,31.3,30.5,30
5/1/2007,29.6,29.1,29.1
5/2/2007,28.4,28.3,28.7
5/3/2007,27.7,27.6,28.5
5/4/2007,26.5,27.1,28.4
5/5/2007,27.1,27,28
5/6/2007,29.7,28.1,28
5/7/2007,29,28.2,28.2
5/8/2007,29.7,29.2,28.2
5/9/2007,30.2,30.1,30.2
5/10/2007,28.2,28.5,29.1
5/11/2007,26.6,27.5,28.6
5/12/2007,25.4,26.6,28.1
5/13/2007,24.4,25.9,27.9
5/14/2007,24.3,25.3,27.6
5/15/2007,23.9,24.9,27.5
5/16/2007,22.7,24.7,27.5
5/17/2007,21.9,24.1,27.1
5/18/2007,20.3,23.3,27
5/19/2007,19.9,22.8,26.8
5/20/2007,18.4,22.2,26.3
5/21/2007,18.1,21.5,26.1
